algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Block-Load-Margin-1.05,16,0-part_404-l.repeats.hgr,160,64,0.03,4.64286,km1,85799,6035,78226,853,1552,690,402,0.00453304,0.809278,0.0528989,0,0,0.00162986,0.691399,0.0396374
Block-Load-Margin-1.05,16,0-part_sm_part1_170859.repeats.hgr,160,64,0.03,0.641386,km1,538995,58718,486001,4618,7115,4573,142,0.00793114,8.87233,0.324534,0,0,1.60734,4.92845,0.927619
Block-Load-Margin-1.05,16,0-part_sm_part3_31854.repeats.hgr,160,64,0.03,0.355,km1,404890,50563,393863,3703,4721,3667,142,0.00537615,4.27074,0.11696,0,0,0.48173,3.32729,0.12987
Block-Load-Margin-1.05,16,0-part_sm_part12_20753.repeats.hgr,160,64,0.03,0.369231,km1,361643,44934,351368,3295,4036,3264,142,0.00333225,3.23836,0.0898626,0,0,0.175447,2.72145,0.0962083
Block-Load-Margin-1.05,16,0-part_sm_part24_11756.repeats.hgr,160,64,0.03,0.364865,km1,287529,34789,280144,2431,3031,2396,142,0.00109685,2.15337,0.0668977,0,0,0.0605702,1.86949,0.0805905
Block-Load-Margin-1.1,16,0-part_59-s.repeats.hgr,160,64,0.03,0,km1,0,0,0,57,57,57,57,0,3.8e-07,0,0,0,0,0,0
Block-Load-Margin-1.1,16,0-part_59-l.repeats.hgr,160,64,0.03,5.92857,km1,12587,1598,11165,158,456,107,57,0.000589292,0.17652,0.0112628,0,0,0.000372761,0.155477,0.00683565
Block-Load-Margin-1.1,16,0-part_128-0.repeats.hgr,160,64,0.03,8.83333,km1,26679,2260,24332,274,568,167,126,0.00027473,0.153578,0.0121556,0,0,0.000298411,0.131311,0.00722362
Block-Load-Margin-1.1,16,0-part_128-s.repeats.hgr,160,64,0.03,6,km1,13572,585,11113,126,194,0,126,0.000418352,0.0517992,0.00379817,0,0,0.000116261,0.0445247,0.00260525
Block-Load-Margin-1.1,16,0-part_128-l.repeats.hgr,160,64,0.03,1.73684,km1,46462,3825,44346,450,657,423,126,0.0016153,0.510016,0.026561,0,0,0.00107289,0.457041,0.0149289
Block-Load-Margin-1.1,16,0-part_404-s.repeats.hgr,160,64,0.03,12.25,km1,62014,1089,38674,424,616,402,402,0.0273487,0.314803,0.0791608,0,0,0.000273411,0.211433,0.0181653
Block-Load-Margin-1.1,16,0-part_404-l.repeats.hgr,160,64,0.03,5.78571,km1,85488,6037,78021,855,1774,673,402,0.00856716,0.838217,0.0519675,0,0,0.00149032,0.72341,0.0373138
