algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
FM,16,qa8fk.mtx.hgr,160,13,0.03,0.0289855,km1,58232,38228,77807,963,1160,397,27,0,1.46804,0,0.913426,0.0262988,0.0472852,0.440466,0.0261148
FM,16,olafu.mtx.hgr,160,13,0.03,0.029703,km1,24074,14339,24731,342,370,162,89,0,0.341615,0,0.106572,0.00361181,0.0178075,0.195819,0.0140366
FM,16,dac2012_superblue3.hgr,160,13,0.03,0.0298013,km1,82403,57773,115851,7830,8037,4525,2245,0,6.07779,0,4.72861,0.131265,0.27403,0.503842,0.20499
FM,16,sat14_ACG-20-10p1.cnf.primal.hgr,160,13,0.03,0.0297569,km1,93145,91023,122439,12079,12131,7223,62,0,1.42418,0,0.618645,0.0452886,0.130243,0.292209,0.182747
FM,16,c-55.mtx.hgr,160,13,0.03,0.0292683,km1,42156,14996,51498,3485,3587,196,2920,0,0.538823,0,0.214781,0.0195445,0.0172041,0.26418,0.0162412
FM,16,scfxm1-2r.mtx.hgr,160,13,0.03,0.0290557,km1,2551,2508,2556,1984,1980,219,516,0,0.162476,0,0.0121846,0.00571203,0.012447,0.106359,0.014187
FM,16,garon2.mtx.hgr,160,13,0.03,0.0235294,km1,14591,10345,14830,212,214,124,45,0,0.17901,0,0.0256121,0.00294527,0.00641992,0.131948,0.0095494
FM,16,sat14_6s153.cnf.hgr,160,13,0.03,0.0298786,km1,36144,35582,48186,3014,3520,630,1024,0,0.67208,0,0.308463,0.0147182,0.0383216,0.228702,0.0481708
FM,16,xenon2.mtx.hgr,160,13,0.03,0.0274112,km1,73877,66888,90199,1687,1848,750,27,0,1.54056,0,1.12027,0.0274544,0.0688944,0.24178,0.0528096
FM,16,powersim.mtx.hgr,160,13,0.03,0.020202,km1,1611,1203,1664,148,148,97,41,0,0.109579,0,0.00668752,0.000946022,0.00375733,0.0891272,0.00670644
FM,16,foldoc.mtx.hgr,160,13,0.03,0.0238095,km1,32528,11491,36174,2844,2760,100,720,0,0.316596,0,0.103877,0.00580855,0.00341858,0.191033,0.00981165
FM,16,venkat01.mtx.hgr,160,13,0.03,0.0230179,km1,21628,18976,23288,620,644,376,44,0,0.287983,0,0.0954166,0.00798805,0.0247739,0.124831,0.0237801
FM,16,sat14_10pipe_q0_k.cnf.hgr,160,13,0.03,0.0298661,km1,1262855,1178305,1432854,203131,194825,1304,4672,0,3.59684,0,1.41239,0.339673,0.299871,1.14435,0.20512
FM,16,Zhao2.mtx.hgr,160,13,0.03,0.0283019,km1,16333,14795,20159,362,392,254,7,0,0.370053,0,0.151993,0.00681987,0.0079893,0.18326,0.0151926
FM,16,sls.mtx.hgr,160,13,0.03,0.0279898,km1,3044518,1684508,3138822,1685797,1685797,674,1685394,0,6.14282,0,1.7843,0.270041,0.435022,3.15973,0.401058
FM,16,sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr,160,13,0.03,0.0251483,km1,45940,43000,54087,10991,10936,7758,23,0,13.7206,0,11.0714,0.218945,0.900707,0.314052,0.515292
FM,16,Chebyshev4.mtx.hgr,160,13,0.03,0.028169,km1,71085,29631,134811,1127,1710,641,81,0,2.49107,0,1.52805,0.143145,0.196131,0.450705,0.14889
