algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Judicious-Increase,16,d_pretok.mtx.hgr,160,72,0.03,0.125109,km1,107547,86299,109580,1823,1875,1805,11,0.000446881,0.457117,0.0120087,0,0,0.0600106,0.275343,0.0608408
Judicious-Increase,16,mixtank_new.mtx.hgr,160,72,0.03,0.691489,km1,103994,28873,109885,845,957,823,154,0.00124061,0.368609,0.0510504,0,0,0.0587006,0.209046,0.0317519
Judicious-Increase,16,ISPD98_ibm17.hgr,160,72,0.03,0.219828,km1,116496,68721,117148,1921,1986,1903,81,0.000605232,0.529229,0.00875578,0,0,0.0591506,0.336548,0.0659587
Judicious-Increase,16,Trefethen_20000.mtx.hgr,160,72,0.03,0.112,km1,251120,20000,251913,1699,1739,1683,29,8.9631e-05,0.351472,0.00864422,0,0,0.0128744,0.297601,0.0196472
Judicious-Increase,16,sat14_6s130-opt.cnf.hgr,160,72,0.03,0.0810373,km1,74341,64247,74126,1750,2349,1313,1063,0.000578902,0.486088,0.00443555,0,0,0.0248595,0.397689,0.0314472
Judicious-Increase,16,sat14_UR-15-10p1.cnf.hgr,160,72,0.03,0.0856,km1,337401,302073,340136,8515,8877,8444,43,0.000976204,0.78835,0.0126361,0,0,0.111667,0.380005,0.121714
Judicious-Increase,16,sat14_minandmaxor128.cnf.dual.hgr,160,72,0.03,0.0602229,km1,33528,24143,33602,1775,1805,1762,3,0.00132237,0.729028,0.0115782,0,0,0.140823,0.309849,0.0878327
Judicious-Increase,16,sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr,160,72,0.03,1.39514,km1,945362,452451,922971,9443,10255,9390,1408,0.0237136,5.94792,0.379074,0,0,2.67,0.553389,0.706751
Judicious-Increase,16,ISPD98_ibm10.hgr,160,72,0.03,0.198157,km1,50776,29963,50603,791,924,784,137,0.000374902,0.422453,0.0436333,0,0,0.0220007,0.306632,0.0286251
Judicious-Increase,16,sat14_q_query_3_L200_coli.sat.cnf.dual.hgr,160,72,0.03,0.389316,km1,169742,18492,168899,5268,5387,5245,11,0.0141944,4.43651,0.109414,0,0,2.4907,0.503132,0.344814
Judicious-Increase,16,crashbasis.mtx.hgr,160,72,0.03,0.213,km1,85120,69170,88790,1538,1608,1524,18,0.000390331,0.406318,0.0236323,0,0,0.0475632,0.248746,0.0445829
Judicious-Increase,16,sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr,160,72,0.03,0.0679061,km1,1016036,963414,1026635,36221,38020,35935,587,0.00250115,4.79282,0.0402196,0,0,0.338359,3.37055,0.495076
Judicious-Increase,16,nopoly.mtx.hgr,160,72,0.03,0.264706,km1,7590,5742,7787,116,122,112,11,4.064e-05,0.185273,0.0159172,0,0,0.00329159,0.156494,0.0059756
Judicious-Increase,16,sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr,160,72,0.03,1.39502,km1,52388,14533,53292,424,442,420,4,0.000640672,0.367318,0.0304331,0,0,0.0477496,0.238087,0.0218133
