algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Judicious-Increase,16,0-part_59-s.repeats.hgr,160,40,0.03,0,km1,0,0,0,57,57,57,57,0,4.25e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_59-l.repeats.hgr,160,40,0.03,5.71429,km1,12861,1864,12854,162,172,121,57,0.000139373,0.126351,0.00155507,0,0,0.00164799,0.108666,0.0100842
Judicious-Increase,16,0-part_128-0.repeats.hgr,160,40,0.03,6.16667,km1,27288,2333,27394,277,297,184,126,0.000222012,0.0676205,0.00349868,0,0,0.000678594,0.0518263,0.00849219
Judicious-Increase,16,0-part_128-s.repeats.hgr,160,40,0.03,5.5,km1,16596,588,16596,126,126,0,126,0.000254528,0.016597,0.000281781,0,0,0.000178037,0.0111733,0.0036074
Judicious-Increase,16,0-part_128-l.repeats.hgr,160,40,0.03,1.42105,km1,46752,4067,46714,478,480,391,126,0.000353154,0.257991,0.00121091,0,0,0.00195028,0.21675,0.0230228
Judicious-Increase,16,0-part_404-s.repeats.hgr,160,40,0.03,16.75,km1,62333,1025,62366,453,458,402,402,0.000738682,0.127607,0.00113342,0,0,0.000583197,0.0864311,0.0275968
Judicious-Increase,16,0-part_404-l.repeats.hgr,160,40,0.03,7.28571,km1,87471,7004,87568,899,945,702,402,0.000769466,0.406159,0.00452711,0,0,0.00312323,0.310456,0.0530078
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,160,40,0.03,0.702247,km1,610385,59534,606565,5059,5347,5011,142,0.00404165,7.05078,0.119576,0,0,2.21418,1.95303,1.08408
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,160,40,0.03,0.46,km1,443678,52496,444096,3942,4060,3903,142,0.00126518,2.95933,0.0569618,0,0,0.715856,1.57982,0.274316
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,160,40,0.03,0.246154,km1,358936,46778,359190,3279,3355,3248,142,0.000930405,1.79705,0.035871,0,0,0.24617,1.15176,0.147444
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,160,40,0.03,0.418919,km1,286233,35905,286269,2424,2495,2395,142,0.000562668,1.27727,0.0187271,0,0,0.0827025,0.991614,0.0792257
Judicious-Increase,16,0-part_59-s.repeats.hgr,256,51,0.03,0,km1,0,0,0,57,57,57,57,0,4.38e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_59-l.repeats.hgr,256,51,0.03,7.77778,km1,18143,1957,18229,129,139,85,57,0.000235901,0.276774,0.0374513,0,0,0.00199523,0.219363,0.00819289
Judicious-Increase,16,0-part_128-0.repeats.hgr,256,51,0.03,7.5,km1,36681,2374,36725,240,250,144,126,0.000345907,0.0875476,0.000762004,0,0,0.00140729,0.0725312,0.00849833
Judicious-Increase,16,0-part_128-s.repeats.hgr,256,51,0.03,0,km1,0,0,0,126,126,126,126,0,7.93e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_128-l.repeats.hgr,256,51,0.03,1.08333,km1,59203,4290,59198,364,366,252,126,0.00031758,0.433342,0.000711795,0,0,0.00316511,0.384161,0.0221667
Judicious-Increase,16,0-part_404-s.repeats.hgr,256,51,0.03,20,km1,78679,1050,78679,402,402,0,402,0.00261686,0.159614,0.00267231,0,0,0.000789903,0.113036,0.0280566
Judicious-Increase,16,0-part_404-l.repeats.hgr,256,51,0.03,10.3333,km1,126802,7186,126843,770,779,510,402,0.0017274,0.609866,0.00461649,0,0,0.00531743,0.489185,0.0574166
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,256,51,0.03,1.09581,km1,773288,62847,771596,3804,4039,3775,142,0.00452795,10.5807,0.185668,0,0,2.37199,4.24243,1.16534
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,256,51,0.03,0.504,km1,499415,54414,498937,2687,2771,2661,142,0.00240507,3.93165,0.103219,0,0,0.290633,2.9295,0.241946
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,256,51,0.03,0.341463,km1,439885,50517,439388,2376,2438,2323,142,0.00148713,3.37538,0.0700723,0,0,0.160299,2.74776,0.138574
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,256,51,0.03,0.217391,km1,334246,38459,334299,1709,1731,1667,142,0.000915151,2.73545,0.0225836,0,0,0.0139382,2.48205,0.107151
Judicious-Increase,16,0-part_59-s.repeats.hgr,256,118,0.03,0,km1,0,0,0,57,57,57,57,0,9.29e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_59-l.repeats.hgr,256,118,0.03,8.44444,km1,17214,1893,17212,127,137,83,57,0.000289466,0.199583,0.0029609,0,0,0.00222226,0.177159,0.0076983
Judicious-Increase,16,0-part_128-0.repeats.hgr,256,118,0.03,7.25,km1,36837,2385,37100,231,247,126,126,0.000354535,0.08994,0.00333045,0,0,0.00204311,0.0718393,0.0084907
Judicious-Increase,16,0-part_128-s.repeats.hgr,256,118,0.03,0,km1,0,0,0,126,126,126,126,0,4.83e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_128-l.repeats.hgr,256,118,0.03,1.58333,km1,60914,4272,60911,398,407,286,126,0.00026594,0.389313,0.00182882,0,0,0.0029855,0.336627,0.0246973
Judicious-Increase,16,0-part_404-s.repeats.hgr,256,118,0.03,16.3333,km1,83101,1062,83101,402,402,0,402,0.00265723,0.165941,0.00271466,0,0,0.000721958,0.11852,0.0281903
Judicious-Increase,16,0-part_404-l.repeats.hgr,256,118,0.03,10.8889,km1,123088,7155,122850,740,780,534,402,0.00105169,0.595156,0.0076019,0,0,0.00472697,0.480854,0.0498213
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,256,118,0.03,1.26048,km1,765474,62758,761656,3774,4007,3738,142,0.00555385,10.5455,0.189722,0,0,2.37073,4.29136,1.09406
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,256,118,0.03,0.312,km1,494600,54571,493659,2669,2769,2643,142,0.00363296,3.98589,0.159289,0,0,0.293827,2.92107,0.248735
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,256,118,0.03,0.317073,km1,442712,50515,442426,2383,2442,2341,142,0.00100908,3.38555,0.0479936,0,0,0.159023,2.78226,0.137521
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,256,118,0.03,0.217391,km1,333259,38388,333290,1708,1731,1667,142,0.000668759,3.13242,0.0195422,0,0,0.0122932,2.89274,0.0992972
Judicious-Increase,16,0-part_59-s.repeats.hgr,256,98,0.03,0,km1,0,0,0,57,57,57,57,0,4.82e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_59-l.repeats.hgr,256,98,0.03,8.33333,km1,17970,1949,17976,136,138,84,57,0.000236131,0.194617,0.00112831,0,0,0.0021512,0.176565,0.00744441
